Data Source,Region,Basin,Catchment,Site Code,Site Name,Latitude,Longitude,Datum,Sample Reference,Sampling Year,Date Time,Collection Method,Sampling Depth (m),Laboratory,Analysis Method,Analyte Group,Analyte,Operator,Value,Unit,Quality Code,Comment,Project Name,Project Description
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351087","2019-2020","22/02/2020 12:30","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Pendimethalin","<","0.05","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351087","2019-2020","22/02/2020 12:30","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Prometryn","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351087","2019-2020","22/02/2020 12:30","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Simazine","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351087","2019-2020","22/02/2020 12:30","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Tebuthiuron","","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351087","2019-2020","22/02/2020 12:30","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Terbuthylazine","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351087","2019-2020","22/02/2020 12:30","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Triclopyr","<","0.05","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","2,4-D","","0.03","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Ametryn","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Atrazine","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Chlorpyrifos","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Diuron","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Fipronil","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Fluroxypyr","<","0.05","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Haloxyfop (acid)","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Hexazinone","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Imazapic","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Imidacloprid","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Isoxaflutole metabolite (DKN)","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","MCPA (Monochlorophenoxyacetic acid)","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Metolachlor","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Metribuzin","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Metsulfuron-methyl","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Pendimethalin","<","0.05","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Prometryn","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Simazine","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Tebuthiuron","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Terbuthylazine","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351088","2019-2020","22/02/2020 18:00","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Triclopyr","<","0.05","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","2,4-D","","0.03","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Ametryn","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Atrazine","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Chlorpyrifos","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Diuron","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Fipronil","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Fluroxypyr","<","0.05","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Haloxyfop (acid)","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Hexazinone","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Imazapic","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Imidacloprid","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Isoxaflutole metabolite (DKN)","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","MCPA (Monochlorophenoxyacetic acid)","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Metolachlor","<","0.01","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Metribuzin","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Metsulfuron-methyl","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Pendimethalin","<","0.05","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Prometryn","<","0.02","Micrograms/Litre","10","","",""
"WQI","Burdekin","Ross","Ross River","118103A","Ross River at Aplins Weir Headwater","-19.308936","146.773507","GDA2020","351086","2019-2020","23/02/2020 05:15","Manual","0.3","Queensland Health","Liquid chromatography mass spectrometry (Direct Injection)","Pesticides","Simazine","<","0.01","Micrograms/Litre","10","","",""
